DBA Name,Address,Latitude,Longitude,Community,IS_REAL_GROCERY,geometry
Safah Food & Liquor Inc,7105 S Racine Ave,41.7648964002471,-87.653964833513,ENGLEWOOD,False,POINT (-87.653964833513 41.7648964002471)
65Th Foods Corp,6458 S Stony Island Ave,41.77706522668,-87.5864809159125,WOODLAWN,False,POINT (-87.5864809159125 41.77706522668)
Aldi,6621 S Cottage Grove Ave,41.7743058811882,-87.6056480253388,WOODLAWN,True,POINT (-87.6056480253388 41.7743058811882)
Daveens African Food And Grocery Llc,6421 S Dr Martin Luther King Jr Dr,41.7777692883267,-87.615417280148,WOODLAWN,False,POINT (-87.615417280148 41.7777692883267)
"Food Market 123, Inc.",6357 S Cottage Grove Ave,41.7787431862918,-87.6057467699495,WOODLAWN,False,POINT (-87.6057467699495 41.7787431862918)
H & D Grocery,613 E 67Th St,41.7729559039343,-87.6100578108808,WOODLAWN,False,POINT (-87.6100578108808 41.7729559039343)
Jewel Food Store #3082,6014 S Cottage Grove Ave,41.7853874449588,-87.606183761008,WOODLAWN,True,POINT (-87.606183761008 41.7853874449588)
Parkway Super Market Inc.,6435 S Dr Martin Luther King Jr Dr,41.7773741059228,-87.6154079049465,WOODLAWN,False,POINT (-87.6154079049465 41.7773741059228)
Rhodes Food Market,525 E Marquette Rd,41.7747404126613,-87.6120376627683,WOODLAWN,False,POINT (-87.6120376627683 41.7747404126613)
South Chicago Food Market,6700 S Rhodes Ave,41.7729355853,-87.6119726402181,WOODLAWN,False,POINT (-87.6119726402181 41.7729355853)
"Woodlawn Super Fair, Llc",6319 S Vernon Ave,41.7796646515297,-87.6142509360946,WOODLAWN,False,POINT (-87.6142509360946 41.7796646515297)
Aldi #79,7800 S South Chicago Ave,41.7527456404882,-87.5875234852622,AVALON PARK,True,POINT (-87.5875234852622 41.7527456404882)
Stony Island Grocery,8301 S Stony Island Ave,41.744160230994,-87.5852284872351,AVALON PARK,False,POINT (-87.5852284872351 41.744160230994)
Aldi #28,4934 S Kedzie Ave,41.8034457130741,-87.7039862717697,GAGE PARK,True,POINT (-87.7039862717697 41.8034457130741)
Carniceria La Gloria,2551-2553 W 51St St,41.8009692763203,-87.6887220987174,GAGE PARK,True,POINT (-87.6887220987174 41.8009692763203)
"Carniceria La Hacienda No. 3, Inc.",2744 W 55Th St,41.7938118263324,-87.6931506023988,GAGE PARK,True,POINT (-87.6931506023988 41.7938118263324)
"Don Gollo Supermercado, Inc.",2826-2828 W 55Th St,41.7937804727462,-87.6949602765734,GAGE PARK,True,POINT (-87.6949602765734 41.7937804727462)
Mercadito La Monarca,2732 W 59Th St,41.7865360197869,-87.6924403993289,GAGE PARK,True,POINT (-87.6924403993289 41.7865360197869)
Pete'S Market,5724 S Kedzie Ave,41.7891125480168,-87.7035797266076,GAGE PARK,True,POINT (-87.7035797266076 41.7891125480168)
Supermercado La Canasta,5000 S Western Ave,41.8028708167208,-87.6844163418993,GAGE PARK,False,POINT (-87.6844163418993 41.8028708167208)
"Supermercado Sanchez, Inc.",2824 W 59Th St,41.7864961958949,-87.694756320361,GAGE PARK,True,POINT (-87.694756320361 41.7864961958949)
Wink Supermarket Inc.,2438 W 59Th St,41.7866490336306,-87.6853964605262,GAGE PARK,False,POINT (-87.6853964605262 41.7866490336306)
Aldi'S # 26,10532 S Indianapolis Ave,41.7036623608936,-87.5257124267598,EAST SIDE,True,POINT (-87.5257124267598 41.7036623608936)
La Cienega Super Food Inc,10736 S Ewing Ave,41.699814846467,-87.5354268904825,EAST SIDE,True,POINT (-87.5354268904825 41.699814846467)
La Lomita Produce Market Llc,3649 E 106Th St,41.7026207564961,-87.5345585556178,EAST SIDE,True,POINT (-87.5345585556178 41.7026207564961)
Lily Supermarket,9863 S Ewing Ave,41.715916201716,-87.535130612383,EAST SIDE,True,POINT (-87.535130612383 41.715916201716)
Fair Share Fine Food,6422 W 63Rd St,41.7777686684123,-87.782336894618,CLEARING,True,POINT (-87.782336894618 41.7777686684123)
3J'S,3814 W Chicago Ave,41.8955158470598,-87.7218953407143,HUMBOLDT PARK,True,POINT (-87.7218953407143 41.8955158470598)
Aitron Inc.,3741-3743 W Chicago,41.895312599106894,-87.7203686628541,HUMBOLDT PARK,True,POINT (-87.7203686628541 41.895312599106894)
Aldi 16,1440 N Kostner Ave,41.9073769302749,-87.7364191212855,HUMBOLDT PARK,True,POINT (-87.7364191212855 41.9073769302749)
Aldi Foods -Store #04,800 N Kedzie Ave,41.8956153135453,-87.7067053251055,HUMBOLDT PARK,True,POINT (-87.7067053251055 41.8956153135453)
Central Park Fresh Market,3552 W Grand Ave,41.901912623077905,-87.7154044009149,HUMBOLDT PARK,True,POINT (-87.7154044009149 41.901912623077905)
Dls Supermarket Inc.,3659 W Division St,41.9026248891052,-87.7189348372041,HUMBOLDT PARK,True,POINT (-87.7189348372041 41.9026248891052)
Evelyn'S Food Market,1001 N Pulaski Rd,41.899113731888896,-87.726048799664,HUMBOLDT PARK,True,POINT (-87.726048799664 41.899113731888896)
Grand Ave Food Market,3962 W Grand Ave,41.9061645883161,-87.7261185197001,HUMBOLDT PARK,True,POINT (-87.7261185197001 41.9061645883161)
"Jj Food Market, Inc.",957 N Drake Ave,41.8989726839301,-87.7150618801607,HUMBOLDT PARK,True,POINT (-87.7150618801607 41.8989726839301)
"M & M Mini Market, Inc.",4036 W Division St,41.9027559300004,-87.7279415078022,HUMBOLDT PARK,True,POINT (-87.7279415078022 41.9027559300004)
Mel-Bay Grocery,4401 W Cortez St,41.8996620351685,-87.7361919498705,HUMBOLDT PARK,True,POINT (-87.7361919498705 41.8996620351685)
Midtown Market,3855 W Division St,41.902583873870306,-87.7236192484829,HUMBOLDT PARK,True,POINT (-87.7236192484829 41.902583873870306)
North & Pulaski Fresh Market,3850 W North Ave,41.9100281926949,-87.7235137036418,HUMBOLDT PARK,True,POINT (-87.7235137036418 41.9100281926949)
Ridgeway Food Market Inc,3728 W Division Ave,41.902833234311,-87.720156113838,HUMBOLDT PARK,True,POINT (-87.720156113838 41.902833234311)
"Three Cousins Supermarket,",3743 W Grand Ave,41.9040745453411,-87.7214651605288,HUMBOLDT PARK,True,POINT (-87.7214651605288 41.9040745453411)
Yado African & Caribbean Market,3951 W Division St,41.9025680027935,-87.7258743481306,HUMBOLDT PARK,True,POINT (-87.7258743481306 41.9025680027935)
Bryn Mawr Fresh Market,3318 W Bryn Mawr Ave,41.983137273306,-87.7121257010574,NORTH PARK,True,POINT (-87.7121257010574 41.983137273306)
Community Grocery,3336 W Bryn Mawr Ave,41.9831277205001,-87.7128205196719,NORTH PARK,False,POINT (-87.7128205196719 41.9831277205001)
Jewel Food Store #3442,4042 W Foster Ave,41.9756241124458,-87.7298445615703,NORTH PARK,True,POINT (-87.7298445615703 41.9756241124458)
Aldi Inc #58,2431 W Montrose Ave,41.9611940986368,-87.6899669704006,NORTH CENTER,True,POINT (-87.6899669704006 41.9611940986368)
Clybourn Market,2807 N Clybourn Ave,41.9325791837158,-87.6783274559718,NORTH CENTER,False,POINT (-87.6783274559718 41.9325791837158)
Jewel Food Store #0901,3400 N Western Ave,41.9431873731824,-87.6883020207019,NORTH CENTER,True,POINT (-87.6883020207019 41.9431873731824)
L & M Fine Foods,4361-4365 N Lincoln Ave,41.9612703620835,-87.6835889979736,NORTH CENTER,False,POINT (-87.6835889979736 41.9612703620835)
Mariano'S #8504,3350 N Western Ave,41.9427471951637,-87.6883543214963,NORTH CENTER,True,POINT (-87.6883543214963 41.9427471951637)
Trader Joe'S,3745 N Lincoln Ave,41.949961171142,-87.675671129255,NORTH CENTER,True,POINT (-87.675671129255 41.949961171142)
Belmont Harbor Market,401 W Belmont Ave,41.9400230855727,-87.6396056977224,LAKE VIEW,False,POINT (-87.6396056977224 41.9400230855727)
Jewel Food Store #3514,3531 N Broadway,41.9463846515541,-87.6465248633468,LAKE VIEW,True,POINT (-87.6465248633468 41.9463846515541)
Jewel Food Store#3632,3630 N Southport Ave,41.948004550829694,-87.6641862307014,LAKE VIEW,False,POINT (-87.6641862307014 41.948004550829694)
Lakeside Market,801 W Irving Park Rd,41.9544506579374,-87.6497373357853,LAKE VIEW,True,POINT (-87.6497373357853 41.9544506579374)
Mariano'S #8538,3030 N Broadway,41.9373384373094,-87.6444564715052,LAKE VIEW,True,POINT (-87.6444564715052 41.9373384373094)
New York Market,3660 N Lake Shore Dr,41.9501725646257,-87.6445481581548,LAKE VIEW,True,POINT (-87.6445481581548 41.9501725646257)
Park Place Market,3949 N Pine Grove Ave,41.9542833927513,-87.6477825847281,LAKE VIEW,False,POINT (-87.6477825847281 41.9542833927513)
South Loop Market,2953-2955 N Sheffield Ave,41.9360391459856,-87.6538287232103,LAKE VIEW,True,POINT (-87.6538287232103 41.9360391459856)
Target Store T-3208,3204 N Clark St,41.9400872775583,-87.6509609305241,LAKE VIEW,True,POINT (-87.6509609305241 41.9400872775583)
Target Store T-3214,3300 N Ashland Ave,41.9415658577822,-87.6688604029088,LAKE VIEW,True,POINT (-87.6688604029088 41.9415658577822)
Walmart #5645,2844 N Broadway,41.9340361651041,-87.6445537289157,LAKE VIEW,False,POINT (-87.6445537289157 41.9340361651041)
Chicago Food Market Inc,2245 S Wentworth Ave,41.8515957199464,-87.6318369065422,ARMOUR SQUARE,True,POINT (-87.6318369065422 41.8515957199464)
Happy Market,2334 S Wentworth Ave,41.8499540019225,-87.632094195591,ARMOUR SQUARE,True,POINT (-87.632094195591 41.8499540019225)
Star Light Food Market,211 W 22Nd Pl,41.8520525197972,-87.6325052811209,ARMOUR SQUARE,False,POINT (-87.6325052811209 41.8520525197972)
Wing Cheong Grocery Inc,2317 S Wentworth Ave,41.8504684838027,-87.6318159123554,ARMOUR SQUARE,False,POINT (-87.6318159123554 41.8504684838027)
"Best Choice Oriental Grocery, Inc.",2403 S Wentworth Ave,41.8490554956367,-87.6317833332927,ARMOUR SQUARE,False,POINT (-87.6317833332927 41.8490554956367)
Harmony Palace,2402 S Wentworth Ave,41.8490523787276,-87.6320769188012,ARMOUR SQUARE,False,POINT (-87.6320769188012 41.8490523787276)
Hong Kong Market,520 W 24Th Pl,41.8482371659254,-87.6409555275199,ARMOUR SQUARE,True,POINT (-87.6409555275199 41.8482371659254)
"Hong Kong Seafood City, Inc.",2120 S Archer Ave,41.8539906397247,-87.6327572621078,ARMOUR SQUARE,False,POINT (-87.6327572621078 41.8539906397247)
J Freshmart,2411 S Wallace St,41.848945134619505,-87.6420905972054,ARMOUR SQUARE,True,POINT (-87.6420905972054 41.848945134619505)
Park To Shop Supermarket,2425 S Wallace St,41.8485874803062,-87.641783804448,ARMOUR SQUARE,True,POINT (-87.641783804448 41.8485874803062)
Silver State City Food Company,2420 S Wentworth Ave,41.8484767101723,-87.6320493278198,ARMOUR SQUARE,False,POINT (-87.6320493278198 41.8484767101723)
Star Light Food Market Ii,2832-2838 S Wentworth Ave,41.841604481753,-87.6319155034087,ARMOUR SQUARE,True,POINT (-87.6319155034087 41.841604481753)
Sun Wing Supermarket,2701 S Wells St,41.8439920259063,-87.6328846849391,ARMOUR SQUARE,True,POINT (-87.6328846849391 41.8439920259063)
Tai Ho Yee Food Co,2422 S Wentworth Ave,41.8484228761276,-87.6320446636092,ARMOUR SQUARE,False,POINT (-87.6320446636092 41.8484228761276)
Wahmei Food Corp,2409 S Wentworth Ave,41.8488678871551,-87.6317801132759,ARMOUR SQUARE,False,POINT (-87.6317801132759 41.8488678871551)
Mayflower Food,2104-2108 S Archer Ave Unit A,41.8542653039159,-87.6321895067634,ARMOUR SQUARE,False,POINT (-87.6321895067634 41.8542653039159)
Oberois Indian Food & Grocery Inc.,255 W 31St St,41.8380981211101,-87.6338718325893,ARMOUR SQUARE,False,POINT (-87.6338718325893 41.8380981211101)
Dollar Tree #3359,4738 N Western Ave,41.9679063253756,-87.6890299959307,LINCOLN SQUARE,False,POINT (-87.6890299959307 41.9679063253756)
Dollar Tree #4693,5347 N Lincoln Ave,41.9791186838802,-87.6925169115888,LINCOLN SQUARE,False,POINT (-87.6925169115888 41.9791186838802)
Genes Sausage Shop At Deli Meyer,4746-4750 N Lincoln Ave,41.9677536574521,-87.6881717160809,LINCOLN SQUARE,True,POINT (-87.6881717160809 41.9677536574521)
Mariano'S 8515,1800 W Lawrence Ave,41.9689262366497,-87.6745864921224,LINCOLN SQUARE,True,POINT (-87.6745864921224 41.9689262366497)
Piccadilly Market,2557-2559 W Lawrence Ave,41.9684643080199,-87.6935870470926,LINCOLN SQUARE,False,POINT (-87.6935870470926 41.9684643080199)
Salsas Family Market,4852 N Damen Ave,41.9703111203981,-87.6793771890718,LINCOLN SQUARE,True,POINT (-87.6793771890718 41.9703111203981)
Tony'S Finer Foods,5233 N Lincoln Ave,41.976895098405,-87.6922796677642,LINCOLN SQUARE,True,POINT (-87.6922796677642 41.976895098405)
Harvestime Foods,2632 W Lawrence Ave,41.9686702258988,-87.6951627475016,LINCOLN SQUARE,True,POINT (-87.6951627475016 41.9686702258988)
The Eco Flamingo,4748-4750 N Rockwell St,41.9681488318104,-87.6939322011285,LINCOLN SQUARE,False,POINT (-87.6939322011285 41.9681488318104)
Crescent Convenient Store,4815 N Western Ave,41.9690797807675,-87.6887712398098,LINCOLN SQUARE,False,POINT (-87.6887712398098 41.9690797807675)
Aden Sea Food & Meat Market,2733 W Lawrence Ave,41.9684305865314,-87.6975909275291,LINCOLN SQUARE,False,POINT (-87.6975909275291 41.9684305865314)
Azur Meat Market,2547 W Lawrence Ave,41.9684670218983,-87.6932201345534,LINCOLN SQUARE,False,POINT (-87.6932201345534 41.9684670218983)
Fountainhead Market,1966 W Montrose Ave,41.9615716690901,-87.6787119522851,LINCOLN SQUARE,False,POINT (-87.6787119522851 41.9615716690901)
Lincoln Quality Meat Market Inc.,4661 N Lincoln Ave,41.9665695853365,-87.6870400163612,LINCOLN SQUARE,False,POINT (-87.6870400163612 41.9665695853365)
King Supermarket,400 E 41St St,41.820349500309,-87.6165141094718,GRAND BOULEVARD,False,POINT (-87.6165141094718 41.820349500309)
Aldi,6221 N Broadway,41.9952114602224,-87.6602779929087,EDGEWATER,True,POINT (-87.6602779929087 41.9952114602224)
Almita Super Market,5957 N Clark St,41.9901304942362,-87.6698533287788,EDGEWATER,True,POINT (-87.6698533287788 41.9901304942362)
Andale Market,5232 N Clark St,41.9772129028891,-87.6685308496386,EDGEWATER,False,POINT (-87.6685308496386 41.9772129028891)
Malibu Market,6033 N Sheridan Rd,41.9919287559455,-87.6552963955843,EDGEWATER,True,POINT (-87.6552963955843 41.9919287559455)
Dream Food Market,5908 N Clark St,41.9886964566345,-87.6700248765415,EDGEWATER,True,POINT (-87.6700248765415 41.9886964566345)
Edgewater Produce,5509 N Clark St,41.981971376999,-87.6683210322541,EDGEWATER,True,POINT (-87.6683210322541 41.981971376999)
Hollywood Pantry,1301-1303 W Hollywood Ave,41.985436451803,-87.6632112118758,EDGEWATER,True,POINT (-87.6632112118758 41.985436451803)
Ins Market,1115 W Granville Ave,41.9944587847764,-87.6589471663646,EDGEWATER,True,POINT (-87.6589471663646 41.9944587847764)
Jewel Food Store #3407,5516 N Clark St,41.9821898846136,-87.6686516279609,EDGEWATER,True,POINT (-87.6686516279609 41.9821898846136)
Jewel Food Store #3443,5343 N Broadway,41.9794282549217,-87.659805854713,EDGEWATER,True,POINT (-87.659805854713 41.9794282549217)
Mariano'S #8522,5201 N Sheridan Rd,41.9764816676124,-87.6548397771668,EDGEWATER,True,POINT (-87.6548397771668 41.9764816676124)
Talard Thai Market,5351-5353 N Broadway Ave,41.9796551046799,-87.6598118114062,EDGEWATER,True,POINT (-87.6598118114062 41.9796551046799)
Whole Foods Market,6009 N Broadway,41.9911817534467,-87.6601550832236,EDGEWATER,True,POINT (-87.6601550832236 41.9911817534467)
Jewel Food Store #1296,7342 W Foster Ave,41.9745429477095,-87.8113468842179,NORWOOD PARK,True,POINT (-87.8113468842179 41.9745429477095)
Shop & Save Market #2100,6312 N Nagle Ave,41.9959852860622,-87.7876371170709,NORWOOD PARK,True,POINT (-87.7876371170709 41.9959852860622)
The Market,5615 N Cumberland Ave,41.9814281641774,-87.8364343020935,NORWOOD PARK,False,POINT (-87.8364343020935 41.9814281641774)
Farmair'S Market,11601 W Touhy Ave,42.008750765998,-87.9068741340011,OHARE,True,POINT (-87.9068741340011 42.008750765998)
Jewel Food Store #3477,4734 N Cumberland Ave,41.9660114013355,-87.8368311691384,OHARE,True,POINT (-87.8368311691384 41.9660114013355)
Chicago Produce,3500 W Lawrence Ave,41.9684853733181,-87.7158713295154,ALBANY PARK,True,POINT (-87.7158713295154 41.9684853733181)
"Indo-Pak Meat&Grocery,Llc",3922 W Lawrence Ave,41.9683656402885,-87.726586351018,ALBANY PARK,False,POINT (-87.726586351018 41.9683656402885)
Jay Madi Grocery,3959 W Lawrence Ave,41.9681333106261,-87.7279644284487,ALBANY PARK,False,POINT (-87.7279644284487 41.9681333106261)
Kapatid Oriental Store,3538 W Lawrence Ave,41.9684696388599,-87.7174100084894,ALBANY PARK,False,POINT (-87.7174100084894 41.9684696388599)
Lebanese Meat Market,4657 N Kedzie Ave,41.966195229025,-87.7082574593757,ALBANY PARK,False,POINT (-87.7082574593757 41.966195229025)
Sahar International Supermarket,4851-4857 N Kedzie Ave,41.9699575396454,-87.7083728782211,ALBANY PARK,True,POINT (-87.7083728782211 41.9699575396454)
Seafood City Supermarket/Grill City/Crispy Town/No,5033 N Elston Ave,41.9723492825604,-87.7468250857847,ALBANY PARK,True,POINT (-87.7468250857847 41.9723492825604)
Sheeba Meat & Grocery,4307 W Lawrence Ave,41.9680451753416,-87.7357496871877,ALBANY PARK,False,POINT (-87.7357496871877 41.9680451753416)
The Fish Guy Market,4423 N Elston Ave,41.9614839823042,-87.7302841141535,ALBANY PARK,False,POINT (-87.7302841141535 41.9614839823042)
Aldi Inc #06,5001 N Pulaski Rd,41.9719812206902,-87.7279868978558,ALBANY PARK,True,POINT (-87.7279868978558 41.9719812206902)
Donya Llc,4738-4746 N Kedzie Ave,41.9677930872174,-87.7086027049243,ALBANY PARK,False,POINT (-87.7086027049243 41.9677930872174)
Elgeeb Grocery,4805 N Pulaski Rd,41.96840479631,-87.7278855102462,ALBANY PARK,False,POINT (-87.7278855102462 41.96840479631)
I & J Market Inc.,4617-4619 N Kedzie Ave,41.965236533374,-87.7082268509851,ALBANY PARK,False,POINT (-87.7082268509851 41.965236533374)
Lawrence Grocery & Meat,3616 W Lawrence Ave,41.9684491257638,-87.7189939541921,ALBANY PARK,False,POINT (-87.7189939541921 41.9684491257638)
Lindo Michoacan,3142-3148 W Lawrence Ave,41.9685727721239,-87.707787701272,ALBANY PARK,False,POINT (-87.707787701272 41.9685727721239)
"Mona Food Mart,Inc.",3334 W Lawrence Ave,41.9685232668038,-87.7122953522605,ALBANY PARK,False,POINT (-87.7122953522605 41.9685232668038)
Naguara Arepas & Supermarket,3434-3440 W Montrose Ave,41.9612209022683,-87.7145844935118,ALBANY PARK,True,POINT (-87.7145844935118 41.9612209022683)
Pj Nicky'S  Fruit Market,3657 W Lawrence Ave,41.9682141044518,-87.7205545877136,ALBANY PARK,False,POINT (-87.7205545877136 41.9682141044518)
Ryan Foods Store,4900 N Pulaski Rd,41.9701523763883,-87.7282304079198,ALBANY PARK,False,POINT (-87.7282304079198 41.9701523763883)
T & C Grocery Market 1 Inc.,4754 N Bernard St,41.968182053062,-87.7147280450969,ALBANY PARK,False,POINT (-87.7147280450969 41.968182053062)
Target Store T3314,4631 W Foster Ave,41.9752598896149,-87.7442136773505,ALBANY PARK,False,POINT (-87.7442136773505 41.9752598896149)
Wilson & Kedzie Food,4553 N Kedzie Ave,41.964560982284496,-87.708203531794,ALBANY PARK,False,POINT (-87.708203531794 41.964560982284496)
Eagle Fruit & Grocery Co,3023-25 W Lawrence Ave,41.9683780078765,-87.7045143936341,ALBANY PARK,False,POINT (-87.7045143936341 41.9683780078765)
Meldi Grocery Store Inc.,3838 W Lawrence Ave,41.9683875617269,-87.724759540125,ALBANY PARK,False,POINT (-87.724759540125 41.9683875617269)
Ali Baba Gifts & Grocery Inc.,4215 W Lawrence Ave,41.9680687621779,-87.7336254579343,ALBANY PARK,False,POINT (-87.7336254579343 41.9680687621779)
"Gourmet Gram,Filet Gram & Gram",4664 N Lowell Ave,41.96622832546,-87.7366812356965,ALBANY PARK,False,POINT (-87.7366812356965 41.96622832546)
Lawrence Grocers,4111 W Lawrence Ave,41.968098637821,-87.7309722516531,ALBANY PARK,False,POINT (-87.7309722516531 41.968098637821)
Seattle Suttons Healthy Eating,2946 W Montrose Ave,41.9613324190276,-87.7027844262786,ALBANY PARK,False,POINT (-87.7027844262786 41.9613324190276)
Alexa'S Fresh Market,4459 W Diversey Ave,41.931520900785,-87.7391854176212,HERMOSA,False,POINT (-87.7391854176212 41.931520900785)
"Carniceria Leon Guanajuato, Inc.",4301-4305 W Armitage Ave,41.9169598551884,-87.7339453364064,HERMOSA,False,POINT (-87.7339453364064 41.9169598551884)
Cermak Produce,4401 W Armitage Ave,41.9169344398454,-87.7363871475082,HERMOSA,True,POINT (-87.7363871475082 41.9169344398454)
"R & M Grocery, Inc",4060 W Armitage Ave,41.917245482272,-87.7289416856414,HERMOSA,False,POINT (-87.7289416856414 41.917245482272)
Blink Fitness,5160 S Pulaski Rd,41.7987502574327,-87.7234664101888,WEST ELSDON,False,POINT (-87.7234664101888 41.7987502574327)
Cermak Produce,5220 S Pulaski Rd,41.7979918699622,-87.723443740796,WEST ELSDON,True,POINT (-87.723443740796 41.7979918699622)
Jewel Food Store #3170,5320 S Pulaski Rd,41.796197591415506,-87.7233918834455,WEST ELSDON,True,POINT (-87.7233918834455 41.796197591415506)
La Ramoncita Grocery Store,4302 W 55Th St,41.7932455476462,-87.7306680910664,WEST ELSDON,False,POINT (-87.7306680910664 41.7932455476462)
Pete'S Market #4,5838 S Pulaski Rd,41.7866084095023,-87.7231300288952,WEST ELSDON,True,POINT (-87.7231300288952 41.7866084095023)
Armitage Produce,3334 W Armitage Ave,41.917361,-87.710835,BELMONT CRAGIN,True,POINT (-87.710835 41.917361)
Al Bayan Grocery Inc.,3134 N Narragansett Ave,41.9375646501552,-87.7860543685636,BELMONT CRAGIN,True,POINT (-87.7860543685636 41.9375646501552)
Carnitas Y Supermercado El Gigante Inc,2500 N Laramie Ave,41.9260064268607,-87.7563629820315,BELMONT CRAGIN,True,POINT (-87.7563629820315 41.9260064268607)
Fresh Market Place #3,5020-5028 W Fullerton Ave,41.9242727135855,-87.7521150376578,BELMONT CRAGIN,True,POINT (-87.7521150376578 41.9242727135855)
Grand Food Market,5202 W Grand Ave,41.9170677464935,-87.7560413324099,BELMONT CRAGIN,False,POINT (-87.7560413324099 41.9170677464935)
J & A Oriental Food Mart,5755 W Fullerton Ave,41.9237993545322,-87.7706332364429,BELMONT CRAGIN,False,POINT (-87.7706332364429 41.9237993545322)
Los Sauces Grocery,5852 W Diversey Ave,41.931288200148,-87.7732414532542,BELMONT CRAGIN,True,POINT (-87.7732414532542 41.931288200148)
"Morelia Supermarket #2, Inc.",4833 W Diversey Ave,41.9314062910465,-87.7479369735161,BELMONT CRAGIN,True,POINT (-87.7479369735161 41.9314062910465)
"Tony'S Finer Foods Enterprises, Inc.",2500 N Central Ave,41.9258928802134,-87.766204825838,BELMONT CRAGIN,True,POINT (-87.766204825838 41.9258928802134)
Walmart #5617,4626 W Diversey Ave,41.931688919351,-87.7430169468309,BELMONT CRAGIN,True,POINT (-87.7430169468309 41.931688919351)
Aldi,4627 W Diversey Ave,41.931469437179295,-87.7430106320082,BELMONT CRAGIN,False,POINT (-87.7430106320082 41.931469437179295)
Aldi Foods Store #90B,2828 N Central Ave,41.9321576791475,-87.7664245988305,BELMONT CRAGIN,True,POINT (-87.7664245988305 41.9321576791475)
Armitage Food Market,4824 W Armitage Ave,41.9170308222416,-87.7472410586078,BELMONT CRAGIN,False,POINT (-87.7472410586078 41.9170308222416)
Carniceria Guanajuato,5250-5258 W Fullerton Ave,41.9241891458316,-87.7582297412262,BELMONT CRAGIN,False,POINT (-87.7582297412262 41.9241891458316)
Carniceria La Villa No. 2,5800 W Grand Ave,41.9197749009712,-87.7707265258283,BELMONT CRAGIN,True,POINT (-87.7707265258283 41.9197749009712)
Centro Fresh Market,4804-4810 W Diversey Ave,41.9316396920584,-87.7468726844558,BELMONT CRAGIN,True,POINT (-87.7468726844558 41.9316396920584)
Cermak Fresh Market,5101-5129 W Belmont Ave,41.9386208907571,-87.7543622137265,BELMONT CRAGIN,False,POINT (-87.7543622137265 41.9386208907571)
Farmer'S Best Market,6420 W Fullerton Ave,41.9237817966705,-87.7862536744328,BELMONT CRAGIN,False,POINT (-87.7862536744328 41.9237817966705)
Fresh Marketplace,2600 N Central Ave,41.927647679648,-87.7662665210695,BELMONT CRAGIN,True,POINT (-87.7662665210695 41.927647679648)
Hanson Park Food Market Inc.,5424 W Fullerton Ave,41.9241392910578,-87.7620792651089,BELMONT CRAGIN,False,POINT (-87.7620792651089 41.9241392910578)
Jewel Food Store #3349,2520 N Narragansett Ave,41.9262969563262,-87.7856948239922,BELMONT CRAGIN,True,POINT (-87.7856948239922 41.9262969563262)
Mercado Viveros,5231 W Belmont Ave,41.9385744599872,-87.7579483630022,BELMONT CRAGIN,False,POINT (-87.7579483630022 41.9385744599872)
Mini Market Luz Y Fuego,6011 W Grand Ave,41.9205412015382,-87.7761246316582,BELMONT CRAGIN,False,POINT (-87.7761246316582 41.9205412015382)
Target #1924,6525 W Diversey Ave,41.9308339152397,-87.789133787544,BELMONT CRAGIN,True,POINT (-87.789133787544 41.9308339152397)
Perumex Super Market Inc.,5217 W Diversey Ave,41.931280993632,-87.7571494977123,BELMONT CRAGIN,False,POINT (-87.7571494977123 41.931280993632)
"Sunrise Finer Food, Inc.",5401 W Diversey Ave,41.9312261583926,-87.7613936081605,BELMONT CRAGIN,False,POINT (-87.7613936081605 41.9312261583926)
La Dona Grocery Store,3040 N Laramie Ave,41.9362998712091,-87.7567498048991,BELMONT CRAGIN,False,POINT (-87.7567498048991 41.9362998712091)
Santa Maria Supermercado # 1,5126 W Grand Ave,41.9169745353322,-87.7545340767224,BELMONT CRAGIN,False,POINT (-87.7545340767224 41.9169745353322)
Supermercado La Villa,5020 W Fullerton Ave,41.9242727135855,-87.7521150376578,BELMONT CRAGIN,False,POINT (-87.7521150376578 41.9242727135855)
Albux Market,10345 S Halsted St,41.705584457990895,-87.6426469367646,ROSELAND,False,POINT (-87.6426469367646 41.705584457990895)
Eddie'S Market,11105 S Halsted St,41.692154188338705,-87.6422271012301,ROSELAND,False,POINT (-87.6422271012301 41.692154188338705)
"O & M Food & Meat Mart, Inc",11418 S Michigan Ave,41.6864220135538,-87.6210163939257,ROSELAND,False,POINT (-87.6210163939257 41.6864220135538)
A To Z Wholesale Grocery & Tobacco,8243 S Kedzie Ave,41.7430420240836,-87.7020645942809,ASHBURN,False,POINT (-87.7020645942809 41.7430420240836)
Aldi Inc #83,8333 S Cicero Ave,41.7409110653646,-87.7409228593854,ASHBURN,True,POINT (-87.7409228593854 41.7409110653646)
El Ranchito Food,8327-29 S Pulaski Rd,41.7413741669612,-87.7215063939568,ASHBURN,False,POINT (-87.7215063939568 41.7413741669612)
Mama'S Meat Market Inc.,3400 W 79Th St,41.7499032419837,-87.7073483920082,ASHBURN,True,POINT (-87.7073483920082 41.7499032419837)
Pete'S Fresh Market #18,3250 W 87Th St,41.7352740895413,-87.7035112835062,ASHBURN,True,POINT (-87.7035112835062 41.7352740895413)
Quick Mart,8301 S Kedzie Ave,41.7424748827969,-87.7020512873831,ASHBURN,False,POINT (-87.7020512873831 41.7424748827969)
